Condition,Subject,Session,Epoch_ID,Window,Label
Raw,sub-01,11,sub-01_ses-11_epoch-17,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-17,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-17,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-17,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-17,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-17,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-17,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-18,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-18,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-18,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-18,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-18,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-18,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-18,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-18,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-19,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-19,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-19,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-19,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-19,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-19,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-19,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-20,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-20,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-20,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-20,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-20,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-20,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-20,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-20,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-21,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-21,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-21,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-21,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-21,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-21,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-21,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-21,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-22,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-22,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-22,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-22,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-22,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-22,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-22,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-23,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-23,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-23,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-23,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-23,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-23,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-23,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-23,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-24,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-24,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-24,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-24,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-24,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-24,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-24,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-25,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-25,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-25,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-25,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-25,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-25,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-25,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-25,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-26,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-26,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-26,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-26,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-26,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-26,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-26,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-27,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-27,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-27,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-27,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-27,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-27,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-27,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-27,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-28,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-28,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-28,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-28,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-28,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-28,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-28,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-29,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-29,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-29,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-29,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-29,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-29,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-29,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-29,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-30,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-30,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-30,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-30,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-30,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-30,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-30,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-31,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-31,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-31,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-31,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-31,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-31,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-31,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-31,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-32,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-32,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-32,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-32,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-32,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-32,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-32,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-33,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-33,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-33,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-33,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-33,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-33,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-33,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-33,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-34,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-34,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-34,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-34,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-34,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-34,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-34,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-35,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-35,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-35,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-35,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-35,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-35,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-35,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-35,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-36,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-36,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-36,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-36,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-36,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-36,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-36,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-37,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-37,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-37,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-37,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-37,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-37,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-37,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-37,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-38,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-38,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-38,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-38,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-38,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-38,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-38,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-39,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-39,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-39,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-39,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-39,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-39,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-39,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-39,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-40,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-40,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-40,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-40,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-40,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-40,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-40,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-41,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-41,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-41,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-41,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-41,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-41,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-41,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-41,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-42,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-42,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-42,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-42,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-42,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-42,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-42,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-43,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-43,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-43,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-43,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-43,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-43,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-43,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-43,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-44,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-44,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-44,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-44,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-44,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-44,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-44,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-45,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-45,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-45,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-45,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-45,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-45,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-45,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-45,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-46,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-46,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-46,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-46,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-46,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-46,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-46,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-47,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-47,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-47,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-47,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-47,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-47,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-47,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-47,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-48,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-48,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-48,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-48,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-48,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-48,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-48,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-49,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-49,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-49,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-49,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-49,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-49,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-49,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-49,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-50,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-50,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-50,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-50,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-50,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-50,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-50,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-51,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-51,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-51,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-51,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-51,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-51,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-51,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-51,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-52,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-52,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-52,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-52,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-52,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-52,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-52,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-53,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-53,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-53,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-53,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-53,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-53,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-53,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-53,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-54,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-54,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-54,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-54,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-54,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-54,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-54,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-55,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-55,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-55,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-55,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-55,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-55,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-55,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-56,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-56,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-56,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-56,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-56,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-56,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-56,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-56,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-57,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-57,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-57,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-57,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-57,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-57,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-57,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-58,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-58,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-58,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-58,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-58,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-58,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-58,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-58,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-59,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-59,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-59,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-59,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-59,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-59,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-59,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-60,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-60,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-60,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-60,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-60,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-60,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-60,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-60,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-61,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-61,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-61,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-61,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-61,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-61,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-61,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-62,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-62,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-62,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-62,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-62,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-62,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-62,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-62,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-63,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-63,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-63,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-63,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-63,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-63,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-63,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-64,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-64,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-64,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-64,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-64,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-64,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-64,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-64,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-65,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-65,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-65,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-65,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-65,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-65,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-65,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-66,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-66,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-66,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-66,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-66,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-66,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-66,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-66,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-67,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-67,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-67,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-67,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-67,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-67,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-67,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-68,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-68,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-68,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-68,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-68,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-68,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-68,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-68,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-69,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-69,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-69,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-69,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-69,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-69,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-69,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-70,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-70,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-70,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-70,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-70,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-70,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-70,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-70,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-71,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-71,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-71,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-71,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-71,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-71,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-71,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-72,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-72,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-72,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-72,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-72,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-72,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-72,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-72,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-73,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-73,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-73,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-73,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-73,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-73,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-73,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-74,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-74,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-74,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-74,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-74,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-74,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-74,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-75,0,0
Raw,sub-01,11,sub-01_ses-11_epoch-75,1,0
Raw,sub-01,11,sub-01_ses-11_epoch-75,2,0
Raw,sub-01,11,sub-01_ses-11_epoch-75,3,0
Raw,sub-01,11,sub-01_ses-11_epoch-75,4,0
Raw,sub-01,11,sub-01_ses-11_epoch-75,5,0
Raw,sub-01,11,sub-01_ses-11_epoch-75,6,0
Raw,sub-01,11,sub-01_ses-11_epoch-75,7,0
Raw,sub-01,11,sub-01_ses-11_epoch-76,0,1
Raw,sub-01,11,sub-01_ses-11_epoch-76,1,1
Raw,sub-01,11,sub-01_ses-11_epoch-76,2,1
Raw,sub-01,11,sub-01_ses-11_epoch-76,3,1
Raw,sub-01,11,sub-01_ses-11_epoch-76,4,1
Raw,sub-01,11,sub-01_ses-11_epoch-76,5,1
Raw,sub-01,11,sub-01_ses-11_epoch-76,6,1
Raw,sub-01,11,sub-01_ses-11_epoch-77,0,0
